0
0.12482
0.24461
0.35454
0.45019
0.5277
0.58396
0.61668
0.62456
0.60727
0.56552
0.50098
0.41626
0.31476
0.20059
0.078333
-0.047079
-0.17059
-0.28724
-0.39231
-0.48157
-0.55143
-0.59908
-0.62258
-0.62101
-0.59441
-0.54386
-0.47141
-0.37996
-0.2732
-0.15543
-0.031403
0.093891
0.2154
0.32823
0.42784
0.51021
0.57203
0.61079
0.62495
0.61393
0.57817
0.51912
0.43916
0.3415
0.23008
0.10939
-0.015706
-0.14017
-0.25898
-0.36737
-0.46095
-0.53595
-0.58937
-0.61904
-0.62377
-0.60336
-0.55865
-0.49143
-0.40441
-0.3011
-0.18565
-0.062726
0.062726
0.18565
0.3011
0.40441
0.49143
0.55865
0.60336
0.62377
0.61904
0.58937
0.53595
0.46095
0.36737
0.25898
0.14017
0.015706
-0.10939
-0.23008
-0.3415
-0.43916
-0.51912
-0.57817
-0.61393
-0.62495
-0.61079
-0.57203
-0.51021
-0.42784
-0.32823
-0.2154
-0.093891
0.031403
0.15543
0.2732
0.37996
0.47141
0.54386
0.59441
0.62101
0.62258
0.59908
0.55143
0.48157
0.39231
0.28724
0.17059
0.047079
-0.078333
-0.20059
-0.31476
-0.41626
-0.50098
-0.56552
-0.60727
-0.62456
-0.61668
-0.58396
-0.5277
-0.45019
-0.35454
-0.24461
-0.12482
0
0.12482
0.24461
0.35454
0.45019
0.5277
0.58396
0.61668
0.62456
0.60727
0.56552
0.50098
0.41626
0.31476
0.20059
0.078333
-0.047079
-0.17059
-0.28724
-0.39231
-0.48157
-0.55143
-0.59908
-0.62258
-0.62101
-0.59441
-0.54386
-0.47141
-0.37996
-0.2732
-0.15543
-0.031403
0.093891
0.2154
0.32823
0.42784
0.51021
0.57203
0.61079
0.62495
0.61393
0.57817
0.51912
0.43916
0.3415
0.23008
0.10939
-0.015706
-0.14017
-0.25898
-0.36737
-0.46095
-0.53595
-0.58937
-0.61904
-0.62377
-0.60336
-0.55865
-0.49143
-0.40441
-0.3011
-0.18565
-0.062726
0.062726
0.18565
0.3011
0.40441
0.49143
0.55865
0.60336
0.62377
0.61904
0.58937
0.53595
0.46095
0.36737
0.25898
0.14017
0.015706
-0.10939
-0.23008
-0.3415
-0.43916
-0.51912
-0.57817
-0.61393
-0.62495
-0.61079
-0.57203
-0.51021
-0.42784
-0.32823
-0.2154
-0.093891
0.031403
0.15543
0.2732
0.37996
0.47141
0.54386
0.59441
0.62101
0.62258
0.59908
0.55143
0.48157
0.39231
0.28724
0.17059
0.047079
-0.078333
-0.20059
-0.31476
-0.41626
-0.50098
-0.56552
-0.60727
-0.62456
-0.61668
-0.58396
-0.5277
-0.45019
-0.35454
-0.24461
-0.12482
0
0.12482
0.24461
0.35454
0.45019
0.5277
0.58396
0.61668
0.62456
0.60727
0.56552
0.50098
0.41626
0.31476
0.20059
0.078333
-0.047079
-0.17059
-0.28724
-0.39231
-0.48157
-0.55143
-0.59908
-0.62258
-0.62101
-0.59441
-0.54386
-0.47141
-0.37996
-0.2732
-0.15543
-0.031403
0.093891
0.2154
0.32823
0.42784
0.51021
